Column1,Column2,,,Column3,Column4,Column5,,Column6,Column7,Column8,Column9,,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29
4019,STRING_GOODS_4019,STRING_GOODS_second_4019,T_BEIJING,GOODS_DRINK,604,덤벨 드링크,GOODS_EXP,ITEM_RARE_N,100,10000,10000,3,3,2,0,22,0,0,5,0,icon_item_20123_1.png|icon_item_20123_1.png|icon_item_20123_1.png|icon_item_20123_1.png|icon_item_20123_1.png,shop_item_0162_1.png|shop_item_0162_1.png|shop_item_0162_1.png|shop_item_0162_1.png|shop_item_0162_1.png,item_0162_1_f_1.png|item_0162_1_f_2.png|item_0162_1_f_3.png|item_0162_1_f_4.png,item_0162_1_f_1.png|item_0162_1_f_2.png|item_0162_1_f_3.png|item_0162_1_f_4.png,item_0162_1_f_1.png|item_0162_1_f_2.png|item_0162_1_f_3.png|item_0162_1_f_4.png,item_0162_1_f_1.png|item_0162_1_f_2.png|item_0162_1_f_3.png|item_0162_1_f_4.png,item_0162_1_f_1.png|item_0162_1_f_2.png|item_0162_1_f_3.png|item_0162_1_f_4.png,item_0162_1_b_1.png|item_0162_1_b_2.png|item_0162_1_b_3.png|item_0162_1_b_4.png,item_0162_1_b_1.png|item_0162_1_b_2.png|item_0162_1_b_3.png|item_0162_1_b_4.png,item_0162_1_b_1.png|item_0162_1_b_2.png|item_0162_1_b_3.png|item_0162_1_b_4.png,item_0162_1_b_1.png|item_0162_1_b_2.png|item_0162_1_b_3.png|item_0162_1_b_4.png,item_0162_1_b_1.png|item_0162_1_b_2.png|item_0162_1_b_3.png|item_0162_1_b_4.png
4020,STRING_GOODS_4020,STRING_GOODS_second_4020,T_VENEZIA,GOODS_DRINK,604,버니 와인,GOODS_GOLD,ITEM_RARE_N,100,10000,10000,3,3,2,53,0,0,5,0,0,icon_item_20124_1.png|icon_item_20124_1.png|icon_item_20124_1.png|icon_item_20124_1.png|icon_item_20124_1.png,shop_item_0145_1.png|shop_item_0145_1.png|shop_item_0145_1.png|shop_item_0145_1.png|shop_item_0145_1.png,item_0145_1_f_1.png|item_0145_1_f_2.png|item_0145_1_f_3.png|item_0145_1_f_4.png,item_0145_1_f_1.png|item_0145_1_f_2.png|item_0145_1_f_3.png|item_0145_1_f_4.png,item_0145_1_f_1.png|item_0145_1_f_2.png|item_0145_1_f_3.png|item_0145_1_f_4.png,item_0145_1_f_1.png|item_0145_1_f_2.png|item_0145_1_f_3.png|item_0145_1_f_4.png,item_0145_1_f_1.png|item_0145_1_f_2.png|item_0145_1_f_3.png|item_0145_1_f_4.png,item_0145_1_b_1.png|item_0145_1_b_2.png|item_0145_1_b_3.png|item_0145_1_b_4.png,item_0145_1_b_1.png|item_0145_1_b_2.png|item_0145_1_b_3.png|item_0145_1_b_4.png,item_0145_1_b_1.png|item_0145_1_b_2.png|item_0145_1_b_3.png|item_0145_1_b_4.png,item_0145_1_b_1.png|item_0145_1_b_2.png|item_0145_1_b_3.png|item_0145_1_b_4.png,item_0145_1_b_1.png|item_0145_1_b_2.png|item_0145_1_b_3.png|item_0145_1_b_4.png
4021,STRING_GOODS_4021,STRING_GOODS_second_4021,T_SEOUL,GOODS_DRINK,604,비타민 주스,GOODS_GOLD,ITEM_RARE_N,100,5000,5000,3,3,1,100,0,0,5,0,0,icon_item_20150_1.png|icon_item_20150_1.png|icon_item_20150_1.png|icon_item_20150_1.png|icon_item_20150_1.png,icon_item_20150_1.png|icon_item_20150_1.png|icon_item_20150_1.png|icon_item_20150_1.png|icon_item_20150_1.png,item_10006_1_f_2.png|item_10006_1_f_1.png|item_10006_1_f_2.png|item_10006_1_f_1.png,item_10006_1_f_2.png|item_10006_1_f_1.png|item_10006_1_f_2.png|item_10006_1_f_1.png,item_10006_1_f_2.png|item_10006_1_f_1.png|item_10006_1_f_2.png|item_10006_1_f_1.png,item_10006_1_f_2.png|item_10006_1_f_1.png|item_10006_1_f_2.png|item_10006_1_f_1.png,item_10006_1_f_2.png|item_10006_1_f_1.png|item_10006_1_f_2.png|item_10006_1_f_1.png,item_10006_1_b_2.png|item_10006_1_b_1.png|item_10006_1_b_2.png|item_10006_1_b_1.png,item_10006_1_b_2.png|item_10006_1_b_1.png|item_10006_1_b_2.png|item_10006_1_b_1.png,item_10006_1_b_2.png|item_10006_1_b_1.png|item_10006_1_b_2.png|item_10006_1_b_1.png,item_10006_1_b_2.png|item_10006_1_b_1.png|item_10006_1_b_2.png|item_10006_1_b_1.png,item_10006_1_b_2.png|item_10006_1_b_1.png|item_10006_1_b_2.png|item_10006_1_b_1.png
10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,STRING_GOODS_5001,,T_NEWYORK,GOODS_FRESH,605,바나나,GOODS_GOLD,ITEM_RARE_N,100,3000,3000,3,3,1,37,0,0,5,0,0,icon_item_20125_1.png|icon_item_20125_1.png|icon_item_20125_1.png|icon_item_20125_1.png|icon_item_20125_1.png,shop_item_0010_1.png|shop_item_0010_1.png|shop_item_0010_1.png|shop_item_0010_1.png|shop_item_0010_1.png,item_0010_1_f_1.png|item_0010_1_f_2.png|item_0010_1_f_3.png|item_0010_1_f_4.png,item_0010_1_f_1.png|item_0010_1_f_2.png|item_0010_1_f_3.png|item_0010_1_f_4.png,item_0010_1_f_1.png|item_0010_1_f_2.png|item_0010_1_f_3.png|item_0010_1_f_4.png,item_0010_1_f_1.png|item_0010_1_f_2.png|item_0010_1_f_3.png|item_0010_1_f_4.png,item_0010_1_f_1.png|item_0010_1_f_2.png|item_0010_1_f_3.png|item_0010_1_f_4.png,item_0010_1_b_1.png|item_0010_1_b_2.png|item_0010_1_b_3.png|item_0010_1_b_4.png,item_0010_1_b_1.png|item_0010_1_b_2.png|item_0010_1_b_3.png|item_0010_1_b_4.png,item_0010_1_b_1.png|item_0010_1_b_2.png|item_0010_1_b_3.png|item_0010_1_b_4.png,item_0010_1_b_1.png|item_0010_1_b_2.png|item_0010_1_b_3.png|item_0010_1_b_4.png,item_0010_1_b_1.png|item_0010_1_b_2.png|item_0010_1_b_3.png|item_0010_1_b_4.png
5002,STRING_GOODS_5002,,T_SEOUL,GOODS_FRESH,605,우유,GOODS_EXP,ITEM_RARE_N,100,3000,3000,3,3,1,0,11,0,0,5,0,icon_item_20126_1.png|icon_item_20126_1.png|icon_item_20126_1.png|icon_item_20126_1.png|icon_item_20126_1.png,shop_item_0011_2.png|shop_item_0011_2.png|shop_item_0011_2.png|shop_item_0011_2.png|shop_item_0011_2.png,item_0011_2_f_1.png|item_0011_2_f_1.png|item_0011_2_f_2.png|item_0011_2_f_2.png,item_0011_2_f_1.png|item_0011_2_f_1.png|item_0011_2_f_2.png|item_0011_2_f_2.png,item_0011_2_f_1.png|item_0011_2_f_1.png|item_0011_2_f_2.png|item_0011_2_f_2.png,item_0011_2_f_1.png|item_0011_2_f_1.png|item_0011_2_f_2.png|item_0011_2_f_2.png,item_0011_2_f_1.png|item_0011_2_f_1.png|item_0011_2_f_2.png|item_0011_2_f_2.png,item_0011_2_b_1.png|item_0011_2_b_1.png|item_0011_2_b_2.png|item_0011_2_b_2.png,item_0011_2_b_1.png|item_0011_2_b_1.png|item_0011_2_b_2.png|item_0011_2_b_2.png,item_0011_2_b_1.png|item_0011_2_b_1.png|item_0011_2_b_2.png|item_0011_2_b_2.png,item_0011_2_b_1.png|item_0011_2_b_1.png|item_0011_2_b_2.png|item_0011_2_b_2.png,item_0011_2_b_1.png|item_0011_2_b_1.png|item_0011_2_b_2.png|item_0011_2_b_2.png
5003,STRING_GOODS_5003,,T_NEWYORK,GOODS_FRESH,605,바디 워시,GOODS_GOLD,ITEM_RARE_N,100,4000,4000,3,3,1,46,0,0,5,0,0,icon_item_20127_1.png|icon_item_20127_1.png|icon_item_20127_1.png|icon_item_20127_1.png|icon_item_20127_1.png,shop_item_0022_2.png|shop_item_0022_2.png|shop_item_0022_2.png|shop_item_0022_2.png|shop_item_0022_2.png,item_0022_2_f_1.png|item_0022_2_f_2.png|item_0022_2_f_3.png|item_0022_2_f_4.png,item_0022_2_f_1.png|item_0022_2_f_2.png|item_0022_2_f_3.png|item_0022_2_f_4.png,item_0022_2_f_1.png|item_0022_2_f_2.png|item_0022_2_f_3.png|item_0022_2_f_4.png,item_0022_2_f_1.png|item_0022_2_f_2.png|item_0022_2_f_3.png|item_0022_2_f_4.png,item_0022_2_f_1.png|item_0022_2_f_2.png|item_0022_2_f_3.png|item_0022_2_f_4.png,item_0022_2_b_1.png|item_0022_2_b_2.png|item_0022_2_b_3.png|item_0022_2_b_4.png,item_0022_2_b_1.png|item_0022_2_b_2.png|item_0022_2_b_3.png|item_0022_2_b_4.png,item_0022_2_b_1.png|item_0022_2_b_2.png|item_0022_2_b_3.png|item_0022_2_b_4.png,item_0022_2_b_1.png|item_0022_2_b_2.png|item_0022_2_b_3.png|item_0022_2_b_4.png,item_0022_2_b_1.png|item_0022_2_b_2.png|item_0022_2_b_3.png|item_0022_2_b_4.png
5004,STRING_GOODS_5004,STRING_GOODS_second_5004,T_SEOUL,GOODS_FRESH,605,삼각김밥,GOODS_GOLD,ITEM_RARE_N,100,3000,3000,3,3,1,37,0,0,5,0,0,icon_item_20128_1.png|icon_item_20128_1.png|icon_item_20128_1.png|icon_item_20128_1.png|icon_item_20128_1.png,shop_item_0064_3.png|shop_item_0064_3.png|shop_item_0064_3.png|shop_item_0064_3.png|shop_item_0064_3.png,item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png,item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png,item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png,item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png,item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png|item_0064_3_f_1.png,item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png,item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png,item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png,item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png,item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png|item_0064_3_b_1.png
5005,STRING_GOODS_5005,,T_TOKYO,GOODS_FRESH,605,푸딩,GOODS_GOLD,ITEM_RARE_N,100,3000,3000,3,3,1,37,0,0,5,0,0,icon_item_20129_1.png|icon_item_20129_1.png|icon_item_20129_1.png|icon_item_20129_1.png|icon_item_20129_1.png,shop_item_0073_2.png|shop_item_0073_2.png|shop_item_0073_2.png|shop_item_0073_2.png|shop_item_0073_2.png,item_0073_2_f_1.png|item_0073_2_f_2.png|item_0073_2_f_3.png|item_0073_2_f_4.png,item_0073_2_f_1.png|item_0073_2_f_2.png|item_0073_2_f_3.png|item_0073_2_f_4.png,item_0073_2_f_1.png|item_0073_2_f_2.png|item_0073_2_f_3.png|item_0073_2_f_4.png,item_0073_2_f_1.png|item_0073_2_f_2.png|item_0073_2_f_3.png|item_0073_2_f_4.png,item_0073_2_f_1.png|item_0073_2_f_2.png|item_0073_2_f_3.png|item_0073_2_f_4.png,item_0073_2_b_1.png|item_0073_2_b_2.png|item_0073_2_b_3.png|item_0073_2_b_4.png,item_0073_2_b_1.png|item_0073_2_b_2.png|item_0073_2_b_3.png|item_0073_2_b_4.png,item_0073_2_b_1.png|item_0073_2_b_2.png|item_0073_2_b_3.png|item_0073_2_b_4.png,item_0073_2_b_1.png|item_0073_2_b_2.png|item_0073_2_b_3.png|item_0073_2_b_4.png,item_0073_2_b_1.png|item_0073_2_b_2.png|item_0073_2_b_3.png|item_0073_2_b_4.png
5006,STRING_GOODS_5006,STRING_GOODS_second_5006,T_SEOUL,GOODS_FRESH,605,계란말이 김밥,GOODS_EXP,ITEM_RARE_N,100,5000,5000,3,3,1,0,13,0,0,5,0,icon_item_20130_1.png|icon_item_20130_1.png|icon_item_20130_1.png|icon_item_20130_1.png|icon_item_20130_1.png,shop_item_0146_1.png|shop_item_0146_1.png|shop_item_0146_1.png|shop_item_0146_1.png|shop_item_0146_1.png,item_0146_1_f_1.png|item_0146_1_f_1.png|item_0146_1_f_2.png|item_0146_1_f_2.png,item_0146_1_f_1.png|item_0146_1_f_1.png|item_0146_1_f_2.png|item_0146_1_f_2.png,item_0146_1_f_1.png|item_0146_1_f_1.png|item_0146_1_f_2.png|item_0146_1_f_2.png,item_0146_1_f_1.png|item_0146_1_f_1.png|item_0146_1_f_2.png|item_0146_1_f_2.png,item_0146_1_f_1.png|item_0146_1_f_1.png|item_0146_1_f_2.png|item_0146_1_f_2.png,item_0146_1_b_1.png|item_0146_1_b_1.png|item_0146_1_b_2.png|item_0146_1_b_2.png,item_0146_1_b_1.png|item_0146_1_b_1.png|item_0146_1_b_2.png|item_0146_1_b_2.png,item_0146_1_b_1.png|item_0146_1_b_1.png|item_0146_1_b_2.png|item_0146_1_b_2.png,item_0146_1_b_1.png|item_0146_1_b_1.png|item_0146_1_b_2.png|item_0146_1_b_2.png,item_0146_1_b_1.png|item_0146_1_b_1.png|item_0146_1_b_2.png|item_0146_1_b_2.png
5007,STRING_GOODS_5007,STRING_GOODS_second_5007,T_VENEZIA,GOODS_FRESH,605,허니버터 브레드,GOODS_EXP,ITEM_RARE_N,100,3000,3000,3,3,1,0,9,0,0,5,0,icon_item_20131_1.png|icon_item_20131_1.png|icon_item_20131_1.png|icon_item_20131_1.png|icon_item_20131_1.png,shop_item_0164_1.png|shop_item_0164_1.png|shop_item_0164_1.png|shop_item_0164_1.png|shop_item_0164_1.png,item_0164_1_f_1.png|item_0164_1_f_2.png|item_0164_1_f_3.png|item_0164_1_f_4.png,item_0164_1_f_1.png|item_0164_1_f_2.png|item_0164_1_f_3.png|item_0164_1_f_4.png,item_0164_1_f_1.png|item_0164_1_f_2.png|item_0164_1_f_3.png|item_0164_1_f_4.png,item_0164_1_f_1.png|item_0164_1_f_2.png|item_0164_1_f_3.png|item_0164_1_f_4.png,item_0164_1_f_1.png|item_0164_1_f_2.png|item_0164_1_f_3.png|item_0164_1_f_4.png,item_0164_1_b_1.png|item_0164_1_b_2.png|item_0164_1_b_3.png|item_0164_1_b_4.png,item_0164_1_b_1.png|item_0164_1_b_2.png|item_0164_1_b_3.png|item_0164_1_b_4.png,item_0164_1_b_1.png|item_0164_1_b_2.png|item_0164_1_b_3.png|item_0164_1_b_4.png,item_0164_1_b_1.png|item_0164_1_b_2.png|item_0164_1_b_3.png|item_0164_1_b_4.png,item_0164_1_b_1.png|item_0164_1_b_2.png|item_0164_1_b_3.png|item_0164_1_b_4.png
5008,STRING_GOODS_5008,,T_NEWYORK,GOODS_FRESH,605,햄버거,GOODS_EXP,ITEM_RARE_N,100,10000,10000,3,3,2,0,20,0,0,5,0,icon_item_20132_1.png|icon_item_20132_1.png|icon_item_20132_1.png|icon_item_20132_1.png|icon_item_20132_1.png,shop_item_0207_3.png|shop_item_0207_3.png|shop_item_0207_3.png|shop_item_0207_3.png|shop_item_0207_3.png,item_0207_3_f_1.png|item_0207_3_f_1.png|item_0207_3_f_2.png|item_0207_3_f_2.png,item_0207_3_f_1.png|item_0207_3_f_1.png|item_0207_3_f_2.png|item_0207_3_f_2.png,item_0207_3_f_1.png|item_0207_3_f_1.png|item_0207_3_f_2.png|item_0207_3_f_2.png,item_0207_3_f_1.png|item_0207_3_f_1.png|item_0207_3_f_2.png|item_0207_3_f_2.png,item_0207_3_f_1.png|item_0207_3_f_1.png|item_0207_3_f_2.png|item_0207_3_f_2.png,item_0207_3_b_1.png|item_0207_3_b_1.png|item_0207_3_b_2.png|item_0207_3_b_2.png,item_0207_3_b_1.png|item_0207_3_b_1.png|item_0207_3_b_2.png|item_0207_3_b_2.png,item_0207_3_b_1.png|item_0207_3_b_1.png|item_0207_3_b_2.png|item_0207_3_b_2.png,item_0207_3_b_1.png|item_0207_3_b_1.png|item_0207_3_b_2.png|item_0207_3_b_2.png,item_0207_3_b_1.png|item_0207_3_b_1.png|item_0207_3_b_2.png|item_0207_3_b_2.png
5009,STRING_GOODS_5009,,T_BEIJING,GOODS_FRESH,605,중국 신선,GOODS_EXP,ITEM_RARE_N,100,3000,3000,3,3,1,0,10,0,0,5,0,icon_item_20133_1.png|icon_item_20133_1.png|icon_item_20133_1.png|icon_item_20133_1.png|icon_item_20133_1.png,shop_item_0193_1.png|shop_item_0193_2.png|shop_item_0193_3.png|shop_item_0193_4.png|shop_item_0193_5.png,item_0193_1_f_1.png|item_0193_1_f_1.png|item_0193_1_f_1.png|item_0193_1_f_1.png,item_0193_2_f_1.png|item_0193_2_f_1.png|item_0193_2_f_1.png|item_0193_2_f_1.png,item_0193_3_f_1.png|item_0193_3_f_1.png|item_0193_3_f_1.png|item_0193_3_f_1.png,item_0193_4_f_1.png|item_0193_4_f_1.png|item_0193_4_f_1.png|item_0193_4_f_1.png,item_0193_5_f_1.png|item_0193_5_f_1.png|item_0193_5_f_1.png|item_0193_5_f_1.png,item_0193_1_b_1.png|item_0193_1_b_1.png|item_0193_1_b_1.png|item_0193_1_b_1.png,item_0193_2_b_1.png|item_0193_2_b_1.png|item_0193_2_b_1.png|item_0193_2_b_1.png,item_0193_3_b_1.png|item_0193_3_b_1.png|item_0193_3_b_1.png|item_0193_3_b_1.png,item_0193_4_b_1.png|item_0193_4_b_1.png|item_0193_4_b_1.png|item_0193_4_b_1.png,item_0193_5_b_1.png|item_0193_5_b_1.png|item_0193_5_b_1.png|item_0193_5_b_1.png
5010,STRING_GOODS_5010,,T_TOKYO,GOODS_FRESH,605,초밥 세트,GOODS_EXP,ITEM_RARE_N,100,10000,10000,3,3,2,0,23,0,0,5,0,icon_item_20134_1.png|icon_item_20134_1.png|icon_item_20134_1.png|icon_item_20134_1.png|icon_item_20134_1.png,shop_item_0166_1.png|shop_item_0166_1.png|shop_item_0166_1.png|shop_item_0166_1.png|shop_item_0166_1.png,item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png,item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png,item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png,item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png,item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png|item_0166_1_f_1.png,item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png,item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png,item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png,item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png,item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png|item_0166_1_b_1.png
5011,STRING_GOODS_5011,STRING_GOODS_second_5011,T_TOKYO,GOODS_FRESH,605,캘리포니아 롤,GOODS_GOLD,ITEM_RARE_N,100,10000,10000,3,3,2,46,0,0,5,0,0,icon_item_20135_1.png|icon_item_20135_1.png|icon_item_20135_1.png|icon_item_20135_1.png|icon_item_20135_1.png,shop_item_0165_1.png|shop_item_0165_1.png|shop_item_0165_1.png|shop_item_0165_1.png|shop_item_0165_1.png,item_0165_1_f_1.png|item_0165_1_f_1.png|item_0165_1_f_2.png|item_0165_1_f_2.png,item_0165_1_f_1.png|item_0165_1_f_1.png|item_0165_1_f_2.png|item_0165_1_f_2.png,item_0165_1_f_1.png|item_0165_1_f_1.png|item_0165_1_f_2.png|item_0165_1_f_2.png,item_0165_1_f_1.png|item_0165_1_f_1.png|item_0165_1_f_2.png|item_0165_1_f_2.png,item_0165_1_f_1.png|item_0165_1_f_1.png|item_0165_1_f_2.png|item_0165_1_f_2.png,item_0165_1_b_1.png|item_0165_1_b_1.png|item_0165_1_b_2.png|item_0165_1_b_2.png,item_0165_1_b_1.png|item_0165_1_b_1.png|item_0165_1_b_2.png|item_0165_1_b_2.png,item_0165_1_b_1.png|item_0165_1_b_1.png|item_0165_1_b_2.png|item_0165_1_b_2.png,item_0165_1_b_1.png|item_0165_1_b_1.png|item_0165_1_b_2.png|item_0165_1_b_2.png,item_0165_1_b_1.png|item_0165_1_b_1.png|item_0165_1_b_2.png|item_0165_1_b_2.png
5012,STRING_GOODS_5012,STRING_GOODS_second_5012,T_VENEZIA,GOODS_FRESH,605,시저 샐러드,GOODS_EXP,ITEM_RARE_N,100,4000,4000,3,3,1,0,13,0,0,5,0,icon_item_20136_1.png|icon_item_20136_1.png|icon_item_20136_1.png|icon_item_20136_1.png|icon_item_20136_1.png,shop_item_1007_1.png|shop_item_1007_2.png|shop_item_1007_3.png|shop_item_1007_4.png|shop_item_1007_5.png,item_1007_1_f_1.png|item_1007_1_f_1.png|item_1007_1_f_2.png|item_1007_1_f_2.png,item_1007_2_f_1.png|item_1007_2_f_1.png|item_1007_2_f_1.png|item_1007_2_f_1.png,item_1007_3_f_1.png|item_1007_3_f_1.png|item_1007_3_f_1.png|item_1007_3_f_1.png,item_1007_4_f_1.png|item_1007_4_f_1.png|item_1007_4_f_1.png|item_1007_4_f_1.png,item_1007_5_f_1.png|item_1007_5_f_1.png|item_1007_5_f_1.png|item_1007_5_f_1.png,item_1007_1_b_1.png|item_1007_1_b_1.png|item_1007_1_b_2.png|item_1007_1_b_2.png,item_1007_2_b_1.png|item_1007_2_b_1.png|item_1007_2_b_1.png|item_1007_2_b_1.png,item_1007_3_b_1.png|item_1007_3_b_1.png|item_1007_3_b_1.png|item_1007_3_b_1.png,item_1007_4_b_1.png|item_1007_4_b_1.png|item_1007_4_b_1.png|item_1007_4_b_1.png,item_1007_5_b_1.png|item_1007_5_b_1.png|item_1007_5_b_1.png|item_1007_5_b_1.png
5013,STRING_GOODS_5013,STRING_GOODS_second_5013,T_BEIJING,GOODS_FRESH,605,펌킨 슈,GOODS_EXP,ITEM_RARE_N,100,4000,4000,3,3,1,0,16,0,0,5,0,icon_item_20137_1.png|icon_item_20137_1.png|icon_item_20137_1.png|icon_item_20137_1.png|icon_item_20137_1.png,shop_item_0324_1.png|shop_item_0324_2.png|shop_item_0324_3.png|shop_item_0324_3.png|shop_item_0324_3.png,item_0324_1_f_1.png|item_0324_1_f_2.png|item_0324_1_f_3.png|item_0324_1_f_4.png,item_0324_2_f_1.png|item_0324_2_f_1.png|item_0324_2_f_2.png|item_0324_2_f_2.png,item_0324_3_f_1.png|item_0324_3_f_1.png|item_0324_3_f_1.png|item_0324_3_f_1.png,item_0324_3_f_1.png|item_0324_3_f_1.png|item_0324_3_f_1.png|item_0324_3_f_1.png,item_0324_3_f_1.png|item_0324_3_f_1.png|item_0324_3_f_1.png|item_0324_3_f_1.png,item_0324_1_b_1.png|item_0324_1_b_2.png|item_0324_1_b_3.png|item_0324_1_b_4.png,item_0324_2_b_1.png|item_0324_2_b_1.png|item_0324_2_b_2.png|item_0324_2_b_2.png,item_0324_3_b_1.png|item_0324_3_b_1.png|item_0324_3_b_1.png|item_0324_3_b_1.png,item_0324_3_b_1.png|item_0324_3_b_1.png|item_0324_3_b_1.png|item_0324_3_b_1.png,item_0324_3_b_1.png|item_0324_3_b_1.png|item_0324_3_b_1.png|item_0324_3_b_1.png
5014,STRING_GOODS_5014,,T_BEIJING,GOODS_FRESH,605,물좋은 자몽,GOODS_GOLD,ITEM_RARE_N,100,4000,4000,3,3,1,46,0,0,5,0,0,icon_item_20138_1.png|icon_item_20138_1.png|icon_item_20138_1.png|icon_item_20138_1.png|icon_item_20138_1.png,shop_item_0161_1.png|shop_item_0161_1.png|shop_item_0161_1.png|shop_item_0161_1.png|shop_item_0161_1.png,item_0161_1_f_1.png|item_0161_1_f_1.png|item_0161_1_f_2.png|item_0161_1_f_2.png,item_0161_1_f_1.png|item_0161_1_f_1.png|item_0161_1_f_2.png|item_0161_1_f_2.png,item_0161_1_f_1.png|item_0161_1_f_1.png|item_0161_1_f_2.png|item_0161_1_f_2.png,item_0161_1_f_1.png|item_0161_1_f_1.png|item_0161_1_f_2.png|item_0161_1_f_2.png,item_0161_1_f_1.png|item_0161_1_f_1.png|item_0161_1_f_2.png|item_0161_1_f_2.png,item_0161_1_b_1.png|item_0161_1_b_1.png|item_0161_1_b_2.png|item_0161_1_b_2.png,item_0161_1_b_1.png|item_0161_1_b_1.png|item_0161_1_b_2.png|item_0161_1_b_2.png,item_0161_1_b_1.png|item_0161_1_b_1.png|item_0161_1_b_2.png|item_0161_1_b_2.png,item_0161_1_b_1.png|item_0161_1_b_1.png|item_0161_1_b_2.png|item_0161_1_b_2.png,item_0161_1_b_1.png|item_0161_1_b_1.png|item_0161_1_b_2.png|item_0161_1_b_2.png
5015,STRING_GOODS_5015,STRING_GOODS_second_5015,T_VENEZIA,GOODS_FRESH,605,치킨 샐러드,GOODS_GOLD,ITEM_RARE_N,100,3000,3000,3,3,1,40,0,0,5,0,0,icon_item_20139_1.png|icon_item_20139_1.png|icon_item_20139_1.png|icon_item_20139_1.png|icon_item_20139_1.png,shop_item_0149_1.png|shop_item_0149_1.png|shop_item_0149_1.png|shop_item_0149_1.png|shop_item_0149_1.png,item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png,item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png,item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png,item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png,item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png|item_0149_1_f_1.png,item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png,item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png,item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png,item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png,item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png|item_0149_1_b_1.png
